class,kind,type,qualifier,severity,line,procedure,procedure_id,file,trace,key,qualifier_tags,hash,bug_id,always_report,advice
PROVER,ERROR,NULL_DEREFERENCE,"object `o` last assigned on line 3479 could be null and is dereferenced at line 3482",HIGH,3482,"void EclipseNullReferenceTestCases$Report131$X.foo()","java.npe.EclipseNullReferenceTestCases$Report131$X.foo():void.2d06e8e12a9f4ead4c4106fbbc96dda9",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3478,""column_number"":-1,""description"":""start of procedure foo()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void EclipseNullReferenceTestCases$Report131$X.foo()""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$Report131$X.foo():void.2d06e8e12a9f4ead4c4106fbbc96dda9""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3479,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3481,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3482,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","134694120","<qualifier_tags><bucket>B1</bucket><line>3482</line><assigned_line>3479</assigned_line><value>o</value></qualifier_tags>","1065908688","100","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object `o` last assigned on line 3559 could be null and is dereferenced at line 3560",HIGH,3560,"void EclipseNullReferenceTestCases$Report134$X.foo()","java.npe.EclipseNullReferenceTestCases$Report134$X.foo():void.394ba08f21e428e0c49ac42151866580",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3558,""column_number"":-1,""description"":""start of procedure foo()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void EclipseNullReferenceTestCases$Report134$X.foo()""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$Report134$X.foo():void.394ba08f21e428e0c49ac42151866580""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3559,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3560,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","309691928","<qualifier_tags><bucket>B1</bucket><line>3560</line><assigned_line>3559</assigned_line><value>o</value></qualifier_tags>","246795883","101","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object `o` last assigned on line 3666 could be null and is dereferenced at line 3667",HIGH,3667,"void EclipseNullReferenceTestCases$Report139$X.foo(Object)","java.npe.EclipseNullReferenceTestCases$Report139$X.foo(java.lang.Object):void.fccb5c95bb5bbc491905f34523f69edc",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3665,""column_number"":-1,""description"":""start of procedure foo(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void EclipseNullReferenceTestCases$Report139$X.foo(Object)""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$Report139$X.foo(java.lang.Object):void.fccb5c95bb5bbc491905f34523f69edc""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3666,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3667,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","399353826","<qualifier_tags><bucket>B1</bucket><line>3667</line><assigned_line>3666</assigned_line><value>o</value></qualifier_tags>","99463018","102","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object `i` last assigned on line 3690 could be null and is dereferenced at line 3691",HIGH,3691,"void EclipseNullReferenceTestCases$Report141$X.foo()","java.npe.EclipseNullReferenceTestCases$Report141$X.foo():void.61b6685e194d28569c14f614ea2d88d4",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3689,""column_number"":-1,""description"":""start of procedure foo()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void EclipseNullReferenceTestCases$Report141$X.foo()""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$Report141$X.foo():void.61b6685e194d28569c14f614ea2d88d4""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3690,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3691,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","399353826","<qualifier_tags><bucket>B1</bucket><line>3691</line><assigned_line>3690</assigned_line><value>i</value></qualifier_tags>","1067103849","103","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object `flag` last assigned on line 3727 could be null and is dereferenced at line 3731",HIGH,3731,"void EclipseNullReferenceTestCases$Report142$X.foo()","java.npe.EclipseNullReferenceTestCases$Report142$X.foo():void.c2fa73c3e9fcb5b901e7f9dfa0bc9149",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3725,""column_number"":-1,""description"":""start of procedure foo()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void EclipseNullReferenceTestCases$Report142$X.foo()""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$Report142$X.foo():void.c2fa73c3e9fcb5b901e7f9dfa0bc9149""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3726,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3727,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3728,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3731,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","168333373","<qualifier_tags><bucket>B1</bucket><line>3731</line><assigned_line>3727</assigned_line><value>flag</value></qualifier_tags>","312193303","104","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object `flag` last assigned on line 3742 could be null and is dereferenced at line 3745",HIGH,3745,"void EclipseNullReferenceTestCases$Report143$X.foo()","java.npe.EclipseNullReferenceTestCases$Report143$X.foo():void.bf850e8175b4fe4f6857212ce88af641",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3740,""column_number"":-1,""description"":""start of procedure foo()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void EclipseNullReferenceTestCases$Report143$X.foo()""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$Report143$X.foo():void.bf850e8175b4fe4f6857212ce88af641""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3741,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3742,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3743,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3745,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","168333373","<qualifier_tags><bucket>B1</bucket><line>3745</line><assigned_line>3742</assigned_line><value>flag</value></qualifier_tags>","487889855","105","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object `flag` last assigned on line 3755 could be null and is dereferenced at line 3759",HIGH,3759,"void EclipseNullReferenceTestCases$Report144$X.foo(boolean)","java.npe.EclipseNullReferenceTestCases$Report144$X.foo(boolean):void.848bfcd16cf4054ffd6a255ad12e3c83",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3754,""column_number"":-1,""description"":""start of procedure foo(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void EclipseNullReferenceTestCases$Report144$X.foo(boolean)""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$Report144$X.foo(boolean):void.848bfcd16cf4054ffd6a255ad12e3c83""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3755,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3756,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3759,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","168333373","<qualifier_tags><bucket>B1</bucket><line>3759</line><assigned_line>3755</assigned_line><value>flag</value></qualifier_tags>","1060007335","106","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object `flag` last assigned on line 3769 could be null and is dereferenced at line 3772",HIGH,3772,"void EclipseNullReferenceTestCases$Report145$X.foo(boolean)","java.npe.EclipseNullReferenceTestCases$Report145$X.foo(boolean):void.92a663677e47dec07fb6fed8a3bf5d00",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3768,""column_number"":-1,""description"":""start of procedure foo(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void EclipseNullReferenceTestCases$Report145$X.foo(boolean)""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$Report145$X.foo(boolean):void.92a663677e47dec07fb6fed8a3bf5d00""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3769,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3770,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":3772,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","168333373","<qualifier_tags><bucket>B1</bucket><line>3772</line><assigned_line>3769</assigned_line><value>flag</value></qualifier_tags>","792648754","107","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object `b` last assigned on line 4099 could be null and is dereferenced at line 4106",HIGH,4106,"boolean EclipseNullReferenceTestCases$Report151$X.foo(Boolean)","java.npe.EclipseNullReferenceTestCases$Report151$X.foo(java.lang.Boolean):boolean.d955858bc29f5bdb659e9ab75830ef2b",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4098,""column_number"":-1,""description"":""start of procedure foo(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""boolean EclipseNullReferenceTestCases$Report151$X.foo(Boolean)""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$Report151$X.foo(java.lang.Boolean):boolean.d955858bc29f5bdb659e9ab75830ef2b""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4099,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4100,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4101,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4106,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","134694120","<qualifier_tags><bucket>B1</bucket><line>4106</line><assigned_line>4099</assigned_line><value>b</value></qualifier_tags>","750356350","108","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object `b` last assigned on line 4119 could be null and is dereferenced at line 4126",HIGH,4126,"boolean EclipseNullReferenceTestCases$DoNotReport106$X.foo(Boolean)","java.npe.EclipseNullReferenceTestCases$DoNotReport106$X.foo(java.lang.Boolean):boolean.8179db68af0580f8546c888da20394e8",src/main/java/java/npe/EclipseNullReferenceTestCases.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4118,""column_number"":-1,""description"":""start of procedure foo(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""boolean EclipseNullReferenceTestCases$DoNotReport106$X.foo(Boolean)""},{""tag"":""name_id"",""value"":""java.npe.EclipseNullReferenceTestCases$DoNotReport106$X.foo(java.lang.Boolean):boolean.8179db68af0580f8546c888da20394e8""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4119,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4120,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4121,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/java/npe/EclipseNullReferenceTestCases.java"",""line_number"":4126,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","701656149","<qualifier_tags><bucket>B1</bucket><line>4126</line><assigned_line>4119</assigned_line><value>b</value></qualifier_tags>","253654849","109","false",""
